date;Region;dengue;dengue hemorragico;mosquito dengue;dolor de cabeza;mosquitos;sintomas dengue;vomito
2015-04-19;CO-TOL;56;0;0;40;43;27;27
2015-04-26;CO-TOL;0;0;0;0;81;0;0
2015-05-03;CO-TOL;65;0;0;0;0;0;0
2015-05-10;CO-TOL;0;0;0;0;0;0;0
2015-05-17;CO-TOL;67;0;0;0;0;0;0
2015-05-24;CO-TOL;36;0;0;0;0;0;21
2015-05-31;CO-TOL;29;0;0;58;0;38;0
2015-06-07;CO-TOL;87;0;0;40;0;65;0
2015-06-14;CO-TOL;32;0;0;0;46;0;100
2015-06-21;CO-TOL;43;0;0;0;52;0;0
2015-06-28;CO-TOL;0;0;0;0;86;29;0
2015-07-05;CO-TOL;0;0;0;39;0;0;0
2015-07-12;CO-TOL;0;0;0;0;0;89;49
2015-07-19;CO-TOL;37;0;0;67;0;0;0
2015-07-26;CO-TOL;0;0;0;0;0;67;0
2015-08-02;CO-TOL;0;0;0;0;0;0;30
2015-08-09;CO-TOL;32;0;0;30;66;0;25
2015-08-16;CO-TOL;99;0;0;0;0;40;26
2015-08-23;CO-TOL;63;0;0;0;0;0;20
2015-08-30;CO-TOL;0;62;0;0;0;24;0
2015-09-06;CO-TOL;33;0;0;36;0;0;0
2015-09-13;CO-TOL;37;0;0;0;0;0;46
2015-09-20;CO-TOL;0;0;0;19;54;0;51
2015-09-27;CO-TOL;0;0;0;25;100;0;0
2015-10-04;CO-TOL;49;0;0;100;0;0;36
2015-10-11;CO-TOL;0;0;0;34;47;0;0
2015-10-18;CO-TOL;31;0;0;44;0;0;39
2015-10-25;CO-TOL;0;0;0;49;42;0;0
2015-11-01;CO-TOL;71;47;0;39;0;34;33
2015-11-08;CO-TOL;0;30;0;74;0;27;39
2015-11-15;CO-TOL;0;0;0;54;0;0;21
2015-11-22;CO-TOL;0;0;0;0;0;0;0
2015-11-29;CO-TOL;42;0;0;82;0;0;22
2015-12-06;CO-TOL;41;0;0;42;63;32;0
2015-12-13;CO-TOL;0;0;0;25;48;0;26
2015-12-20;CO-TOL;62;0;0;0;0;45;0
2015-12-27;CO-TOL;61;83;0;0;0;0;40
2016-01-03;CO-TOL;40;0;0;46;0;0;0
2016-01-10;CO-TOL;0;0;0;0;0;0;0
2016-01-17;CO-TOL;0;0;0;0;23;0;0
2016-01-24;CO-TOL;25;0;0;87;0;0;0
2016-01-31;CO-TOL;59;0;0;24;34;0;20
2016-02-07;CO-TOL;54;52;0;0;0;32;0
2016-02-14;CO-TOL;34;0;0;65;0;44;30
2016-02-21;CO-TOL;0;61;0;33;25;0;0
2016-02-28;CO-TOL;28;0;0;24;19;27;0
2016-03-06;CO-TOL;0;54;0;62;0;93;31
2016-03-13;CO-TOL;100;86;0;0;100;0;30
2016-03-20;CO-TOL;36;0;0;50;50;0;92
2016-03-27;CO-TOL;30;0;0;0;0;0;0
2016-04-03;CO-TOL;0;0;0;100;0;35;0
2016-04-10;CO-TOL;0;0;0;0;0;100;0
2016-04-17;CO-TOL;0;0;0;47;68;86;18
2016-04-24;CO-TOL;64;0;0;66;0;0;0
2016-05-01;CO-TOL;28;80;0;0;0;0;0
2016-05-08;CO-TOL;0;0;0;62;0;0;63
2016-05-15;CO-TOL;38;0;0;0;0;0;0
2016-05-22;CO-TOL;0;0;0;51;0;65;0
2016-05-29;CO-TOL;0;0;0;0;0;0;46
2016-06-05;CO-TOL;65;0;0;0;0;0;0
2016-06-12;CO-TOL;0;0;0;55;0;0;0
2016-06-19;CO-TOL;98;0;0;57;0;83;51
2016-06-26;CO-TOL;92;71;0;0;0;47;59
2016-07-03;CO-TOL;0;0;0;0;0;0;0
2016-07-10;CO-TOL;0;83;0;56;0;58;0
2016-07-17;CO-TOL;0;0;0;32;44;0;0
2016-07-24;CO-TOL;67;0;0;57;0;0;0
2016-07-31;CO-TOL;0;100;0;42;0;0;20
2016-08-07;CO-TOL;0;94;0;37;0;0;0
2016-08-14;CO-TOL;0;0;0;26;35;0;52
2016-08-21;CO-TOL;22;0;0;0;0;0;0
2016-08-28;CO-TOL;79;0;0;0;0;0;0
2016-09-04;CO-TOL;79;0;0;55;56;0;0
2016-09-11;CO-TOL;0;61;0;62;0;0;0
2016-09-18;CO-TOL;39;0;0;24;0;0;0
2016-09-25;CO-TOL;0;0;0;66;0;60;0
2016-10-02;CO-TOL;45;0;0;0;0;0;0
2016-10-09;CO-TOL;0;0;0;0;0;0;0
2016-10-16;CO-TOL;0;0;0;37;0;0;0
2016-10-23;CO-TOL;0;0;0;39;39;0;0
2016-10-30;CO-TOL;40;100;0;0;37;0;0
2016-11-06;CO-TOL;28;0;0;0;0;0;32
2016-11-13;CO-TOL;0;0;0;80;0;70;0
2016-11-20;CO-TOL;0;0;0;0;0;0;34
2016-11-27;CO-TOL;0;0;0;25;0;0;39
2016-12-04;CO-TOL;0;0;0;56;0;0;32
2016-12-11;CO-TOL;0;0;0;0;0;0;0
2016-12-18;CO-TOL;0;0;0;0;0;0;100
2016-12-25;CO-TOL;61;0;0;0;27;0;52
2017-01-01;CO-TOL;0;0;0;0;100;0;0
2017-01-08;CO-TOL;77;0;0;68;68;0;0
2017-01-15;CO-TOL;0;0;0;20;93;0;0
2017-01-22;CO-TOL;0;0;0;100;0;0;0
2017-01-29;CO-TOL;0;0;0;96;0;0;0
2017-02-05;CO-TOL;27;26;0;30;0;64;0
2017-02-12;CO-TOL;0;0;0;47;0;22;0
2017-02-19;CO-TOL;0;52;0;33;0;0;53
2017-02-26;CO-TOL;0;0;0;0;0;38;0
2017-03-05;CO-TOL;0;0;0;33;0;0;0
2017-03-12;CO-TOL;0;0;0;39;0;0;22
2017-03-19;CO-TOL;0;0;0;17;0;0;0
2017-03-26;CO-TOL;25;0;0;22;0;0;0
2017-04-02;CO-TOL;41;0;0;0;0;0;0
2017-04-09;CO-TOL;0;0;0;0;0;0;0
2017-04-16;CO-TOL;0;24;0;54;33;0;0
2017-04-23;CO-TOL;0;25;0;0;0;93;20
2017-04-30;CO-TOL;0;0;0;0;66;0;70
2017-05-07;CO-TOL;0;62;0;48;0;0;26
2017-05-14;CO-TOL;30;0;0;0;0;0;0
2017-05-21;CO-TOL;0;37;0;0;0;0;0
2017-05-28;CO-TOL;0;0;0;0;0;0;34
2017-06-04;CO-TOL;0;0;0;64;0;0;0
2017-06-11;CO-TOL;0;0;0;46;0;0;50
2017-06-18;CO-TOL;34;82;0;32;0;0;58
2017-06-25;CO-TOL;38;0;0;35;0;43;0
2017-07-02;CO-TOL;0;0;0;0;0;0;0
2017-07-09;CO-TOL;0;34;0;33;0;29;47
2017-07-16;CO-TOL;0;0;0;30;0;0;0
2017-07-23;CO-TOL;28;0;0;68;0;0;0
2017-07-30;CO-TOL;0;0;0;19;0;0;0
2017-08-06;CO-TOL;0;56;0;39;0;34;0
2017-08-13;CO-TOL;0;0;0;39;0;0;0
2017-08-20;CO-TOL;27;51;0;0;0;83;55
2017-08-27;CO-TOL;51;0;0;0;31;0;30
2017-09-03;CO-TOL;0;0;0;28;0;0;0
2017-09-10;CO-TOL;25;0;0;0;37;0;26
2017-09-17;CO-TOL;0;0;0;0;0;0;29
2017-09-24;CO-TOL;39;0;0;0;0;0;46
2017-10-01;CO-TOL;25;0;0;55;0;0;51
2017-10-08;CO-TOL;0;0;0;19;0;0;26
2017-10-15;CO-TOL;73;0;0;0;0;36;38
2017-10-22;CO-TOL;93;0;0;0;0;48;39
2017-10-29;CO-TOL;0;100;0;33;31;0;34
2017-11-05;CO-TOL;0;0;0;0;0;0;0
2017-11-12;CO-TOL;58;0;0;0;0;100;33
2017-11-19;CO-TOL;0;0;0;0;0;0;0
2017-11-26;CO-TOL;0;0;0;20;0;0;100
2017-12-03;CO-TOL;53;0;0;0;0;0;0
2017-12-10;CO-TOL;30;0;0;27;0;0;0
2017-12-17;CO-TOL;100;0;0;0;0;41;57
2017-12-24;CO-TOL;69;0;0;0;0;0;0
2017-12-31;CO-TOL;0;0;0;0;0;0;0
2018-01-07;CO-TOL;63;0;0;0;58;0;0
2018-01-14;CO-TOL;0;0;0;0;38;0;49
2018-01-21;CO-TOL;0;60;0;0;0;0;0
2018-01-28;CO-TOL;0;100;0;0;0;0;41
2018-02-04;CO-TOL;0;0;0;85;0;0;47
2018-02-11;CO-TOL;0;0;0;0;32;33;30
2018-02-18;CO-TOL;0;0;0;36;66;0;28
2018-02-25;CO-TOL;30;0;0;0;0;0;77
2018-03-04;CO-TOL;30;0;0;0;0;0;49
2018-03-11;CO-TOL;68;34;0;24;0;0;0
2018-03-18;CO-TOL;0;0;0;42;0;0;30
2018-03-25;CO-TOL;0;0;0;92;0;0;0
2018-04-01;CO-TOL;0;0;0;46;0;60;0
2018-04-08;CO-TOL;55;0;0;22;0;38;55
2018-04-15;CO-TOL;0;0;0;44;37;0;31
2018-04-22;CO-TOL;0;50;0;47;0;0;27
2018-04-29;CO-TOL;27;51;0;36;51;0;70
2018-05-06;CO-TOL;48;0;0;50;0;0;42
2018-05-13;CO-TOL;70;0;0;27;0;0;0
2018-05-20;CO-TOL;0;0;0;99;0;40;0
2018-05-27;CO-TOL;22;0;0;27;0;0;100
2018-06-03;CO-TOL;0;59;0;56;36;0;0
2018-06-10;CO-TOL;56;0;0;0;0;0;52
2018-06-17;CO-TOL;45;0;0;30;39;0;0
2018-06-24;CO-TOL;100;0;0;0;35;0;30
2018-07-01;CO-TOL;0;0;0;88;0;0;0
2018-07-08;CO-TOL;0;0;0;0;82;0;0
2018-07-15;CO-TOL;28;0;0;38;0;0;0
2018-07-22;CO-TOL;0;0;0;0;0;57;46
2018-07-29;CO-TOL;0;0;0;43;0;0;0
2018-08-05;CO-TOL;0;0;0;42;0;0;44
2018-08-12;CO-TOL;32;0;0;0;33;0;51
2018-08-19;CO-TOL;29;0;0;49;0;0;0
2018-08-26;CO-TOL;0;0;0;47;34;0;25
2018-09-02;CO-TOL;0;0;0;75;0;0;0
2018-09-09;CO-TOL;0;0;0;100;0;0;0
2018-09-16;CO-TOL;30;0;0;58;0;0;0
2018-09-23;CO-TOL;0;0;0;37;0;0;0
2018-09-30;CO-TOL;0;0;0;0;0;45;51
2018-10-07;CO-TOL;0;0;0;0;60;0;0
2018-10-14;CO-TOL;58;0;0;59;0;0;0
2018-10-21;CO-TOL;53;0;0;0;0;57;0
2018-10-28;CO-TOL;0;0;0;76;0;0;0
2018-11-04;CO-TOL;0;0;0;0;0;0;42
2018-11-11;CO-TOL;40;0;0;55;41;45;0
2018-11-18;CO-TOL;0;0;0;53;0;43;0
2018-11-25;CO-TOL;28;0;0;0;100;100;0
2018-12-02;CO-TOL;0;0;0;77;53;0;0
2018-12-09;CO-TOL;0;0;0;84;0;0;0
2018-12-16;CO-TOL;0;0;0;31;0;0;34
2018-12-23;CO-TOL;0;0;0;97;0;0;0
2018-12-30;CO-TOL;46;59;0;0;51;0;0
2019-01-06;CO-TOL;16;42;0;38;0;0;28
2019-01-13;CO-TOL;34;0;0;100;0;0;91
2019-01-20;CO-TOL;19;100;0;32;29;37;24
2019-01-27;CO-TOL;0;0;0;89;0;39;59
2019-02-03;CO-TOL;0;0;0;0;0;0;0
2019-02-10;CO-TOL;23;0;0;25;100;0;0
2019-02-17;CO-TOL;0;0;0;37;0;0;0
2019-02-24;CO-TOL;0;0;0;29;0;0;0
2019-03-03;CO-TOL;21;0;0;21;0;0;0
2019-03-10;CO-TOL;0;45;0;66;0;0;26
2019-03-17;CO-TOL;17;0;0;0;0;0;24
2019-03-24;CO-TOL;26;0;0;0;0;0;25
2019-03-31;CO-TOL;0;96;0;41;0;0;20
2019-04-07;CO-TOL;18;0;0;0;0;100;26
2019-04-14;CO-TOL;24;0;0;36;31;0;0
2019-04-21;CO-TOL;32;0;0;24;0;0;33
2019-04-28;CO-TOL;25;0;0;73;0;0;0
2019-05-05;CO-TOL;49;0;0;0;0;0;22
2019-05-12;CO-TOL;76;0;0;18;0;71;0
2019-05-19;CO-TOL;93;0;0;36;0;86;0
2019-05-26;CO-TOL;37;0;0;32;0;0;100
2019-06-02;CO-TOL;18;0;0;57;0;0;32
2019-06-09;CO-TOL;19;0;0;46;20;0;0
2019-06-16;CO-TOL;47;0;0;17;0;0;0
2019-06-23;CO-TOL;100;0;0;19;0;70;28
2019-06-30;CO-TOL;19;0;0;0;0;0;0
2019-07-07;CO-TOL;19;0;0;57;0;0;0
2019-07-14;CO-TOL;0;0;0;20;50;0;36
2019-07-21;CO-TOL;52;0;0;23;0;33;48
2019-07-28;CO-TOL;31;0;0;26;0;0;33
2019-08-04;CO-TOL;26;0;0;48;0;84;20
2019-08-11;CO-TOL;0;37;0;0;0;32;0
2019-08-18;CO-TOL;30;0;0;64;29;63;26
2019-08-25;CO-TOL;51;0;0;40;26;76;0
2019-09-01;CO-TOL;0;0;0;43;0;0;52
2019-09-08;CO-TOL;30;34;0;45;0;0;0
2019-09-15;CO-TOL;52;0;0;21;22;34;35
2019-09-22;CO-TOL;0;0;0;0;0;0;0
2019-09-29;CO-TOL;51;0;0;0;0;43;0
2019-10-06;CO-TOL;45;0;0;32;19;0;0
2019-10-13;CO-TOL;46;0;0;57;0;29;39
2019-10-20;CO-TOL;52;42;0;20;68;0;0
2019-10-27;CO-TOL;31;0;0;38;0;49;18
2019-11-03;CO-TOL;0;0;0;15;0;0;0
2019-11-10;CO-TOL;37;0;0;80;0;32;32
2019-11-17;CO-TOL;53;0;0;54;0;35;17
2019-11-24;CO-TOL;40;0;0;68;0;0;24
2019-12-01;CO-TOL;53;0;0;29;0;0;19
2019-12-08;CO-TOL;28;0;0;33;0;85;0
2019-12-15;CO-TOL;21;0;0;0;0;54;23
2019-12-22;CO-TOL;0;0;0;50;25;0;0
2019-12-29;CO-TOL;27;0;0;40;99;0;37
2020-01-05;CO-TOL;44;0;0;58;0;39;47
2020-01-12;CO-TOL;72;38;0;45;0;100;48
2020-01-19;CO-TOL;95;0;0;38;0;0;44
2020-01-26;CO-TOL;17;0;0;70;0;0;24
2020-02-02;CO-TOL;50;0;0;0;0;0;15
2020-02-09;CO-TOL;100;0;0;67;0;0;14
2020-02-16;CO-TOL;61;0;0;77;0;0;80
2020-02-23;CO-TOL;41;0;0;0;0;0;0
2020-03-01;CO-TOL;75;65;0;0;0;52;25
2020-03-08;CO-TOL;76;0;0;75;20;0;0
2020-03-15;CO-TOL;57;0;0;45;0;61;20
2020-03-22;CO-TOL;33;0;0;44;16;0;20
2020-03-29;CO-TOL;48;0;0;56;0;26;100
2020-04-05;CO-TOL;53;0;0;45;0;33;22
2020-04-12;CO-TOL;64;39;0;100;0;18;19
2020-04-19;CO-TOL;18;0;0;48;0;18;50
2020-04-26;CO-TOL;24;26;0;39;0;21;0
2020-05-03;CO-TOL;20;0;0;45;19;0;11
2020-05-10;CO-TOL;37;58;0;16;0;0;38
2020-05-17;CO-TOL;39;29;0;0;0;18;21
2020-05-24;CO-TOL;38;0;0;78;15;17;0
2020-05-31;CO-TOL;31;31;0;18;0;23;0
2020-06-07;CO-TOL;23;0;0;0;0;0;0
2020-06-14;CO-TOL;14;0;0;59;0;0;0
2020-06-21;CO-TOL;0;0;0;74;0;0;0
2020-06-28;CO-TOL;38;62;0;52;0;62;0
2020-07-05;CO-TOL;0;33;0;52;24;0;84
2020-07-12;CO-TOL;25;0;0;55;0;0;16
2020-07-19;CO-TOL;12;0;0;0;0;0;15
2020-07-26;CO-TOL;31;0;0;43;30;0;33
2020-08-02;CO-TOL;24;0;0;32;19;0;15
2020-08-09;CO-TOL;48;0;0;66;56;0;0
2020-08-16;CO-TOL;20;0;0;29;28;0;0
2020-08-23;CO-TOL;13;0;0;40;0;0;0
2020-08-30;CO-TOL;15;81;0;26;0;25;28
2020-09-06;CO-TOL;16;0;0;36;0;0;33
2020-09-13;CO-TOL;35;0;0;38;0;0;0
2020-09-20;CO-TOL;26;0;0;64;0;0;13
2020-09-27;CO-TOL;0;0;0;47;0;0;53
2020-10-04;CO-TOL;0;100;0;50;34;0;0
2020-10-11;CO-TOL;29;0;0;19;0;0;0
2020-10-18;CO-TOL;20;0;0;29;0;0;34
2020-10-25;CO-TOL;34;0;0;32;0;0;22
2020-11-01;CO-TOL;23;51;0;34;0;0;20
2020-11-08;CO-TOL;0;0;0;70;0;0;38
2020-11-15;CO-TOL;0;0;0;57;0;0;0
2020-11-22;CO-TOL;13;0;0;55;37;0;0
2020-11-29;CO-TOL;0;0;0;79;0;59;33
2020-12-06;CO-TOL;23;0;0;50;0;22;25
2020-12-13;CO-TOL;0;0;0;38;100;0;27
2020-12-20;CO-TOL;0;48;0;67;0;0;57
2020-12-27;CO-TOL;0;0;0;66;28;0;24
2021-01-03;CO-TOL;0;0;0;73;0;0;93
2021-01-10;CO-TOL;0;100;0;45;32;0;22
2021-01-17;CO-TOL;0;0;0;50;0;0;21
2021-01-24;CO-TOL;61;51;0;50;30;0;0
2021-01-31;CO-TOL;0;0;0;28;0;37;29
2021-02-07;CO-TOL;0;0;0;22;0;68;0
2021-02-14;CO-TOL;0;0;0;35;100;0;45
2021-02-21;CO-TOL;0;45;0;0;0;30;0
2021-02-28;CO-TOL;22;0;0;22;0;0;0
2021-03-07;CO-TOL;54;0;0;11;0;0;0
2021-03-14;CO-TOL;0;0;0;42;31;57;44
2021-03-21;CO-TOL;0;27;0;29;0;0;66
2021-03-28;CO-TOL;0;0;0;34;0;0;30
2021-04-04;CO-TOL;100;0;0;28;0;0;35
2021-04-11;CO-TOL;39;32;0;45;0;100;0
2021-04-18;CO-TOL;0;0;0;48;0;0;34
2021-04-25;CO-TOL;0;0;0;59;34;0;29
2021-05-02;CO-TOL;0;0;0;42;43;0;20
2021-05-09;CO-TOL;0;0;0;42;0;0;38
2021-05-16;CO-TOL;26;0;0;56;0;28;41
2021-05-23;CO-TOL;24;0;0;21;0;0;0
2021-05-30;CO-TOL;75;0;0;15;0;0;32
2021-06-06;CO-TOL;0;0;0;42;53;0;0
2021-06-13;CO-TOL;21;24;0;48;29;0;18
2021-06-20;CO-TOL;0;0;0;39;0;0;0
2021-06-27;CO-TOL;34;0;0;53;66;0;50
2021-07-04;CO-TOL;46;0;0;30;52;33;53
2021-07-11;CO-TOL;0;0;0;50;0;0;61
2021-07-18;CO-TOL;32;0;0;35;0;75;0
2021-07-25;CO-TOL;0;0;0;38;32;0;45
2021-08-01;CO-TOL;26;67;0;57;0;0;29
2021-08-08;CO-TOL;47;0;0;40;0;0;27
2021-08-15;CO-TOL;0;0;0;34;0;0;0
2021-08-22;CO-TOL;0;0;0;41;0;0;42
2021-08-29;CO-TOL;32;0;0;26;0;0;0
2021-09-05;CO-TOL;0;49;0;65;31;0;0
2021-09-12;CO-TOL;38;0;0;24;0;0;43
2021-09-19;CO-TOL;29;55;0;0;33;0;22
2021-09-26;CO-TOL;20;0;0;58;0;0;100
2021-10-03;CO-TOL;0;0;0;37;0;0;0
2021-10-10;CO-TOL;55;0;0;59;64;0;32
2021-10-17;CO-TOL;0;0;0;100;0;0;0
2021-10-24;CO-TOL;41;0;0;34;0;0;0
2021-10-31;CO-TOL;29;0;0;22;0;0;0
2021-11-07;CO-TOL;0;0;0;67;32;0;33
2021-11-14;CO-TOL;62;0;0;19;0;74;67
2021-11-21;CO-TOL;0;0;0;16;0;0;0
2021-11-28;CO-TOL;39;0;0;16;0;0;84
2021-12-05;CO-TOL;0;0;0;32;39;0;32
2021-12-12;CO-TOL;23;0;0;0;47;0;81
2021-12-19;CO-TOL;56;0;0;23;52;0;55
2021-12-26;CO-TOL;0;0;0;29;90;0;0
2007-01-07;CO-ANT;0;0;30;0;0;0;0
2007-01-14;CO-ANT;0;0;100;0;0;0;79
2007-01-21;CO-ANT;0;46;0;0;0;0;0
2007-01-28;CO-ANT;0;0;0;31;64;0;0
2007-02-04;CO-ANT;0;0;0;0;0;0;0
2007-02-11;CO-ANT;0;0;0;0;86;0;0
2007-02-18;CO-ANT;0;0;0;0;47;0;57
2007-02-25;CO-ANT;0;0;0;31;0;0;0
2007-03-04;CO-ANT;30;0;0;0;71;0;0
2007-03-11;CO-ANT;34;0;0;0;0;0;0
2007-03-18;CO-ANT;49;0;0;0;0;50;0
2007-03-25;CO-ANT;0;0;0;0;0;0;0
2007-04-01;CO-ANT;0;94;40;0;0;0;0
2007-04-08;CO-ANT;0;0;0;0;0;0;28
2007-04-15;CO-ANT;79;0;20;0;48;40;19
2007-04-22;CO-ANT;29;0;0;0;0;0;0
2007-04-29;CO-ANT;56;0;0;0;0;100;0
2007-05-06;CO-ANT;75;0;0;0;0;0;17
2007-05-13;CO-ANT;0;0;0;0;0;0;0
2007-05-20;CO-ANT;0;0;0;34;0;0;0
2007-05-27;CO-ANT;0;0;0;0;0;95;43
2007-06-03;CO-ANT;26;0;0;28;0;0;0
2007-06-10;CO-ANT;28;0;16;36;0;0;0
2007-06-17;CO-ANT;0;100;16;0;0;0;0
2007-06-24;CO-ANT;49;77;0;0;65;0;28
2007-07-01;CO-ANT;0;0;0;0;0;0;100
2007-07-08;CO-ANT;0;0;0;0;100;0;0
2007-07-15;CO-ANT;29;0;0;0;0;0;0
2007-07-22;CO-ANT;0;0;0;0;0;0;0
2007-07-29;CO-ANT;0;0;0;0;42;0;0
2007-08-05;CO-ANT;0;0;19;0;0;0;0
2007-08-12;CO-ANT;28;0;0;0;0;0;0
2007-08-19;CO-ANT;0;0;0;0;0;0;0
2007-08-26;CO-ANT;0;33;10;39;0;0;0
2007-09-02;CO-ANT;0;80;0;0;0;27;20
2007-09-09;CO-ANT;21;0;0;53;0;0;0
2007-09-16;CO-ANT;0;0;0;0;0;0;15
2007-09-23;CO-ANT;0;0;0;57;0;25;0
2007-09-30;CO-ANT;27;0;0;0;34;0;0
2007-10-07;CO-ANT;30;38;13;0;0;0;0
2007-10-14;CO-ANT;0;0;0;0;0;0;0
2007-10-21;CO-ANT;42;0;0;46;70;0;0
2007-10-28;CO-ANT;0;0;0;0;0;0;0
2007-11-04;CO-ANT;91;0;31;0;54;0;0
2007-11-11;CO-ANT;23;25;0;0;66;0;38
2007-11-18;CO-ANT;0;0;0;0;0;0;0
2007-11-25;CO-ANT;0;0;0;83;55;0;27
2007-12-02;CO-ANT;68;0;0;0;0;0;0
2007-12-09;CO-ANT;0;0;30;0;0;48;0
2007-12-16;CO-ANT;100;0;0;0;47;0;0
2007-12-23;CO-ANT;0;0;0;100;0;0;0
2007-12-30;CO-ANT;0;0;0;0;0;48;60
2008-01-06;CO-ANT;0;0;90;0;0;0;0
2008-01-13;CO-ANT;0;0;0;0;0;0;0
2008-01-20;CO-ANT;0;0;0;32;0;0;50
2008-01-27;CO-ANT;0;50;33;0;0;0;0
2008-02-03;CO-ANT;0;54;24;34;0;41;78
2008-02-10;CO-ANT;0;0;0;0;0;0;0
2008-02-17;CO-ANT;0;56;26;0;0;0;0
2008-02-24;CO-ANT;0;0;32;0;39;0;34
2008-03-02;CO-ANT;51;67;0;0;18;0;0
2008-03-09;CO-ANT;43;0;36;49;34;0;0
2008-03-16;CO-ANT;51;100;0;0;0;0;0
2008-03-23;CO-ANT;0;79;0;0;18;59;0
2008-03-30;CO-ANT;52;0;55;100;16;0;0
2008-04-06;CO-ANT;0;0;24;0;0;0;0
2008-04-13;CO-ANT;0;0;0;0;0;0;0
2008-04-20;CO-ANT;0;0;0;0;0;0;0
2008-04-27;CO-ANT;0;75;0;0;0;0;0
2008-05-04;CO-ANT;0;0;27;40;0;0;0
2008-05-11;CO-ANT;0;0;0;0;0;0;0
2008-05-18;CO-ANT;28;44;0;0;28;0;53
2008-05-25;CO-ANT;0;41;0;0;0;0;45
2008-06-01;CO-ANT;0;0;63;0;0;0;0
2008-06-08;CO-ANT;0;0;0;0;19;0;0
2008-06-15;CO-ANT;0;75;0;0;0;0;0
2008-06-22;CO-ANT;0;0;54;56;0;0;0
2008-06-29;CO-ANT;0;0;100;0;0;100;44
2008-07-06;CO-ANT;100;0;0;67;13;0;0
2008-07-13;CO-ANT;0;0;0;0;0;0;0
2008-07-20;CO-ANT;32;0;0;25;0;0;0
2008-07-27;CO-ANT;19;0;0;0;0;0;100
2008-08-03;CO-ANT;0;0;0;0;0;0;39
2008-08-10;CO-ANT;0;39;32;0;0;0;79
2008-08-17;CO-ANT;0;0;59;73;0;0;0
2008-08-24;CO-ANT;56;0;0;43;0;88;0
2008-08-31;CO-ANT;0;0;0;0;0;0;0
2008-09-07;CO-ANT;0;0;0;26;21;0;0
2008-09-14;CO-ANT;26;0;0;0;0;0;51
2008-09-21;CO-ANT;0;0;0;39;32;0;58
2008-09-28;CO-ANT;0;0;0;0;58;37;0
2008-10-05;CO-ANT;0;0;0;0;0;0;0
2008-10-12;CO-ANT;0;89;0;0;0;63;0
2008-10-19;CO-ANT;24;37;42;0;0;0;0
2008-10-26;CO-ANT;21;0;0;0;0;0;0
2008-11-02;CO-ANT;0;0;0;0;13;39;55
2008-11-09;CO-ANT;0;0;0;0;0;0;0
2008-11-16;CO-ANT;0;0;0;0;0;0;0
2008-11-23;CO-ANT;0;0;0;0;0;0;0
2008-11-30;CO-ANT;18;0;0;0;0;0;0
2008-12-07;CO-ANT;0;0;0;47;0;43;0
2008-12-14;CO-ANT;0;0;0;34;0;0;0
2008-12-21;CO-ANT;0;0;0;0;100;0;0
2008-12-28;CO-ANT;31;0;0;0;0;0;0
2009-01-04;CO-ANT;0;97;0;0;69;0;0
2009-01-11;CO-ANT;0;0;0;45;0;0;0
2009-01-18;CO-ANT;76;0;0;0;50;0;100
2009-01-25;CO-ANT;0;0;0;0;0;0;0
2009-02-01;CO-ANT;0;0;93;0;0;0;0
2009-02-08;CO-ANT;37;0;0;0;28;0;0
2009-02-15;CO-ANT;0;0;0;59;0;0;0
2009-02-22;CO-ANT;0;22;0;0;0;20;0
2009-03-01;CO-ANT;0;0;0;0;0;0;0
2009-03-08;CO-ANT;0;0;0;0;30;37;0
2009-03-15;CO-ANT;0;32;41;0;0;13;0
2009-03-22;CO-ANT;0;0;0;45;0;0;0
2009-03-29;CO-ANT;0;30;0;0;0;22;37
2009-04-05;CO-ANT;0;0;0;0;0;0;48
2009-04-12;CO-ANT;0;0;0;0;0;0;13
2009-04-19;CO-ANT;0;32;0;0;28;0;0
2009-04-26;CO-ANT;0;0;0;0;100;0;0
2009-05-03;CO-ANT;0;0;0;0;0;0;30
2009-05-10;CO-ANT;0;0;51;36;0;0;0
2009-05-17;CO-ANT;0;0;0;0;33;0;0
2009-05-24;CO-ANT;0;0;0;0;71;0;0
2009-05-31;CO-ANT;0;0;0;31;0;12;0
2009-06-07;CO-ANT;0;0;0;0;0;0;0
2009-06-14;CO-ANT;0;42;0;0;0;0;0
2009-06-21;CO-ANT;0;0;0;0;0;0;24
2009-06-28;CO-ANT;0;0;51;100;0;20;0
2009-07-05;CO-ANT;0;47;0;0;0;0;0
2009-07-12;CO-ANT;0;0;96;0;0;22;0
2009-07-19;CO-ANT;70;0;0;0;0;0;0
2009-07-26;CO-ANT;32;0;0;30;0;15;0
2009-08-02;CO-ANT;33;0;0;0;0;0;0
2009-08-09;CO-ANT;0;0;0;0;0;0;18
2009-08-16;CO-ANT;40;0;0;26;0;19;0
2009-08-23;CO-ANT;27;0;0;0;0;43;0
2009-08-30;CO-ANT;0;0;0;0;0;0;0
2009-09-06;CO-ANT;31;0;0;0;0;27;17
2009-09-13;CO-ANT;0;0;0;29;0;25;0
2009-09-20;CO-ANT;0;28;100;29;0;0;0
2009-09-27;CO-ANT;0;0;0;0;19;15;0
2009-10-04;CO-ANT;34;22;0;0;0;0;0
2009-10-11;CO-ANT;35;0;0;48;51;0;0
2009-10-18;CO-ANT;29;0;0;0;22;0;0
2009-10-25;CO-ANT;0;0;33;31;0;0;17
2009-11-01;CO-ANT;0;0;0;0;0;0;0
